2MASX,Jtot,Jlogr,n,Htot,Hlogr,Ktot,Klogr,6dFGS,No,p,RAJ2000,DEJ2000,cz,JlogRe,HlogRe,KlogRe,JlogIe,HlogIe,KlogIe,logVd,Mt,Group,Nr,Ng,cz.gr,d5,sD5,Js,Hs,Ks,d_mpc,M_K,M_pred,residual,mu_fj,d_fj_mpc
J10490928-2931199,11.851,0.821,4.07,11.146,0.813,10.922,0.778,g1049093-293120,1,p,10.81924,-29.52217,10204,0.497,0.489,0.454,3.001,3.15,3.242,2.288,0.0,,,,,6.1502,0.0495,1,1,1,144.7170614097291,-24.88059867630355,-24.44699506937564,-0.43360360692791033,35.36899506937564,118.52201159886829
J10491045-1003151,13.872,0.516,2.82,12.84,0.69,12.347,0.794,g1049105-100315,1,p,10.81958,-10.05425,16677,0.384,0.558,0.662,2.834,2.749,2.644,2.04,0.5,1451.0,8.0,7.0,16228.0,0.79,2.713,0,0,0,236.51964260388596,-24.5223360704059,-23.633273729048412,-0.8890623413574872,35.98027372904841,157.05607718547472
J10491903-8307096,12.934,0.287,4.13,12.142,0.281,11.885,0.252,g1049190-830710,1,p,10.82194,-83.11931,12260,0.04,0.034,0.005,3.699,3.859,3.933,2.433,2.0,,,,,,,1,1,1,173.87604595092893,-24.31619877752677,-24.92275956271212,0.6065607851853514,36.80775956271212,229.90685075023643
J10492487-0025479,12.807,0.47,5.65,11.959,0.554,11.886,0.354,g1049249-002548,1,p,10.82358,-0.42992,11968,0.213,0.297,0.097,3.327,3.35,3.705,2.31,3.5,,,,,2.5068,0.2508,1,1,1,169.73478939157565,-24.26285432921672,-24.51918002698531,0.2563256977685917,36.405180026985306,191.00116024511982
J10495108-4219358,13.03,0.345,6.0,12.147,0.458,12.122,0.248,g1049511-421936,1,p,10.83085,-42.32664,9295,-0.017,0.096,-0.114,3.498,3.469,3.831,2.164,1.0,,,,,7.9656,0.027,1,1,1,131.82527301092043,-23.477993397154375,-24.040134399212025,0.5621410020576505,36.16213439921202,170.77601681555052
J10500165-0152029,13.162,0.403,1.11,12.305,0.447,12.071,0.411,g1050017-015203,1,p,10.8338,-1.86747,11580,0.132,0.176,0.14,3.317,3.423,3.516,2.095,2.0,,,,,1.8423,0.5153,1,1,1,164.23202382640758,-24.006289223571876,-23.813736123072594,-0.19255310049928198,35.88473612307259,150.29593156530993
J10501799-1206316,10.398,1.053,3.12,9.63,1.059,9.354,1.044,g1050180-120631,1,p,10.83833,-12.10872,4955,0.431,0.437,0.422,3.083,3.233,3.331,2.254,2.0,129.0,3.0,6.0,5026.0,3.9486,0.0872,1,1,1,70.27372003971067,-24.87996472072126,-24.335436498524324,-0.5445282221969379,33.68943649852432,54.68740295636614
J10502509-4534343,13.27,0.66,5.99,12.701,0.543,12.307,0.572,g1050251-453434,1,,10.8403,-45.57617,14079,0.47,0.353,0.382,2.808,3.108,3.117,2.136,2.0,,,,,4.9416,0.1253,1,1,1,199.67380513402352,-24.194605471275572,-23.948262634981532,-0.24634283629404052,36.255262634981534,178.25943554161995
J10502610-1250422,9.855,1.117,3.4,9.155,1.099,8.919,1.075,g1050261-125042,1,,10.84058,-12.84508,5314,0.495,0.477,0.453,3.171,3.342,3.442,2.464,0.0,129.0,3.0,6.0,5026.0,3.9224,0.0915,1,1,1,75.36519642603885,-25.466854176986082,-25.024474730253022,-0.4423794467330602,33.94347473025302,61.474491639977984
J10502731-1152582,13.06,0.645,6.0,12.551,0.495,12.24,0.465,g1050273-115258,1,p,10.84092,-11.88278,16197,0.512,0.362,0.332,2.904,3.256,3.346,2.333,0.5,,,,,4.3459,0.0896,0,0,0,229.71209757481208,-24.565919337569312,-24.594646119031786,0.028726781462474094,36.83464611903179,232.7711883717495
J10503318-4720424,13.327,0.42,3.01,12.657,0.369,12.292,0.404,g1050332-472043,1,,10.84256,-47.34517,12183,0.17,0.119,0.154,3.265,3.47,3.461,2.104,2.0,,,,,,,1,1,1,172.78400226918166,-23.895517647663283,-23.843266333003825,-0.05225131465945765,36.13526633300383,168.67598952890782
J10503444-1251152,12.589,0.583,1.69,11.851,0.581,11.656,0.573,g1050344-125116,1,p,10.8429,-12.85433,4834,-0.039,-0.041,-0.049,3.146,3.3,3.351,2.076,0.0,129.0,3.0,6.0,5026.0,3.0457,0.1518,1,1,1,68.55765139696497,-22.524279656972944,-23.751394568773332,1.2271149118003883,35.407394568773334,120.63655142620276
J10503526-1253492,11.984,0.47,2.36,11.322,0.455,11.102,0.421,g1050353-125350,1,p,10.84313,-12.89708,5344,-0.152,-0.167,-0.201,3.615,3.764,3.877,2.198,1.5,129.0,3.0,6.0,5026.0,3.3091,0.1286,1,1,1,75.79066799035597,-23.296078673952234,-24.151692970063337,0.8556142961111028,35.25369297006334,112.3928267194563
J10505266-1243216,13.421,0.586,2.8,12.781,0.566,12.411,0.551,g1050527-124322,1,p,10.84796,-12.72264,8462,0.184,0.164,0.149,2.829,2.978,3.097,2.079,2.0,,,,,3.484,0.1214,1,1,1,120.01134590838178,-22.985111531591166,-23.761237972083745,0.776126440492579,36.17223797208374,171.57246640254522
J10505766-1226546,11.408,0.925,5.03,10.471,1.121,10.37,1.005,g1050577-122654,1,p,10.84935,-12.44844,4805,0.303,0.499,0.383,2.932,2.77,3.001,2.177,4.0,129.0,3.0,6.0,5026.0,3.3734,0.1206,1,1,1,68.14636221812508,-23.79721338663761,-24.08278914689047,0.28557576025286124,34.45278914689047,77.72448075399286
J10511732-1224086,11.059,0.766,4.38,10.373,0.731,10.06,0.736,g1051173-122409,1,p,10.85482,-12.40239,4775,0.144,0.109,0.114,3.389,3.59,3.663,2.29,2.0,129.0,3.0,6.0,5026.0,3.8724,0.0899,1,1,1,67.72089065380797,-24.093613306213612,-24.453557338249244,0.3599440320356315,34.51355733824924,79.93030453719211
J10513858-0926434,13.014,0.549,4.16,12.303,0.518,11.96,0.505,g1051386-092643,1,,10.86072,-9.44539,16078,0.413,0.382,0.369,3.111,3.307,3.377,2.482,1.0,,,,,2.5164,0.2992,1,1,1,228.02439370302082,-24.829906548246285,-25.08353515011548,0.25362860186919534,37.04353515011548,256.27546489651525
J10514250-0905114,13.811,0.287,5.03,13.239,0.198,12.534,0.397,g1051425-090511,1,,10.86181,-9.0865,16528,0.156,0.067,0.266,3.319,3.575,3.364,2.331,2.0,1476.0,2.0,1.0,16266.0,3.3202,0.1473,0,0,0,234.4064671677776,-24.315847947492514,-24.58808385015818,0.2722359026656669,37.122083850158184,265.7154272858088
J10514847-0551095,13.302,0.482,5.25,12.498,0.508,12.265,0.487,g1051485-055109,1,p,10.86346,-5.85256,13590,0.277,0.303,0.282,3.112,3.233,3.287,2.136,1.5,,,,,6.3823,0.0383,1,1,1,192.7386186356545,-24.159843710277258,-23.948262634981532,-0.2115810752957259,36.21326263498153,174.84472204317723
J10520628-1026389,12.806,0.587,6.0,12.038,0.609,11.647,0.662,g1052063-102639,1,p,10.86841,-10.44425,16348,0.454,0.476,0.529,3.12,3.232,3.188,2.356,0.0,1425.0,9.0,6.0,16206.0,1.0394,1.7965,0,0,0,231.85363778187488,-25.17906957181257,-24.670112211078262,-0.508957360734307,36.31711221107826,183.40975984878813
J10521487-0057198,13.492,0.443,4.57,12.851,0.367,12.775,0.198,g1052149-005720,1,p,10.8708,-0.9555,15026,0.279,0.203,0.034,3.131,3.388,3.666,2.314,1.0,,,,,,,1,0,0,213.10452418096722,-23.867963349133483,-24.532304564732524,0.6643412155990411,37.307304564732526,289.37493642363626
J10522038-0651589,13.591,0.515,3.42,12.857,0.54,12.419,0.575,g1052204-065159,1,p,10.87233,-6.86639,15539,0.365,0.39,0.425,2.943,3.037,3.052,2.114,0.0,,,,,1.97,0.4363,1,0,1,220.38008793078995,-24.296861760053826,-23.87607767737186,-0.42078408268196554,36.295077677371864,181.55806081102364
J10523127-0755368,11.483,0.698,3.6,10.753,0.718,10.473,0.704,g1052313-075537,1,p,10.87536,-7.92694,8584,0.302,0.322,0.308,3.375,3.482,3.565,2.346,2.0,,,,,3.8911,0.1051,1,1,1,121.74159693660472,-24.954194971404263,-24.63730086671023,-0.31689410469403256,35.11030086671023,105.21076376994405
J10523763-4509455,11.479,0.83,5.04,10.719,0.843,10.458,0.814,g1052377-450946,1,p,10.87712,-45.16272,5927,0.278,0.291,0.262,3.131,3.253,3.362,2.142,4.0,,,,,2.0619,0.6038,1,1,1,84.0589987235853,-24.164921062809878,-23.96794944160235,-0.19697162120752765,34.42594944160235,76.76970792678873
J10524467-0745508,12.287,0.907,4.43,11.627,0.896,11.659,0.727,g1052447-074551,1,p,10.87907,-7.76414,8614,0.513,0.502,0.333,2.638,2.778,3.045,2.168,4.0,,,,,3.8198,0.1254,1,1,1,122.16706850092184,-23.775770763747694,-24.05325893695924,0.2774881732115446,35.71225893695924,138.8199192339199
J10524951-1031408,13.496,0.341,3.86,12.706,0.367,12.457,0.289,g1052495-103141,1,,10.88042,-10.52803,16108,0.208,0.234,0.156,3.337,3.45,3.611,2.28,0.0,1425.0,9.0,6.0,16206.0,0.7894,2.5286,0,0,0,228.44986526733794,-24.336954531291756,-24.420745993881212,0.08379146258945624,36.87774599388121,237.4374387003603
J10525284-4506085,13.508,0.439,6.0,12.753,0.445,12.462,0.437,g1052529-450608,1,,10.88135,-45.10231,12463,0.198,0.204,0.196,3.145,3.274,3.323,2.289,2.0,,,,,6.2496,0.0728,1,1,1,176.7550702028081,-23.7748594017229,-24.450276203812443,0.6754168020895435,36.91227620381244,241.24328897337804
J10525487-1032573,13.17,0.643,1.72,12.375,0.682,12.076,0.618,g1052549-103257,1,,10.88191,-10.54922,16198,0.51,0.549,0.485,2.863,2.952,3.106,2.122,3.5,1425.0,9.0,6.0,16206.0,0.8162,2.3425,0,0,0,229.7262799602893,-24.730053399764724,-23.902326752866287,-0.8277266468984372,35.97832675286629,156.91532135749364
J10530098-2017006,13.794,0.366,5.23,13.159,0.343,12.791,0.36,g1053010-201701,1,p,10.88361,-20.28347,11632,0.097,0.074,0.091,3.139,3.29,3.331,2.186,2.0,,,,,,,0,0,0,164.96950787122393,-23.296018394189602,-24.112319356821697,0.816300962632095,36.9033193568217,240.25026278141834
J10530162-0733283,13.214,0.582,3.67,12.208,0.779,12.182,0.624,g1053016-073328,1,p,10.88379,-7.55783,16109,0.44,0.637,0.482,2.964,2.822,3.05,2.18,0.0,1439.0,6.0,2.0,15841.0,1.2475,1.2175,1,1,1,228.4640476528152,-24.61208933418527,-24.09263255020088,-0.519456783984392,36.27463255020088,179.85665415475574
J10530596-4019444,10.463,0.994,4.56,9.751,0.98,9.527,0.951,g1053060-401945,1,p,10.88499,-40.32906,5136,0.387,0.373,0.344,3.183,3.348,3.45,2.344,0.0,182.0,2.0,1.0,5202.0,4.7353,0.0825,1,1,1,72.84073181109062,-24.784871501918772,-24.630738597836622,-0.1541329040821502,34.15773859783662,67.84966685067408
J10530808-0655363,13.74,0.388,5.09,12.934,0.413,12.651,0.483,g1053081-065536,1,,10.88558,-6.92678,12032,0.133,0.158,0.228,3.115,3.24,3.139,2.22,0.0,,,,,8.7988,0.026,0,0,0,170.64246206211882,-23.50943554285262,-24.223877927673012,0.7144423848203907,36.87487792767301,237.1240399353659
J10531822-1727419,13.573,0.331,3.61,12.821,0.412,12.486,0.376,g1053182-172742,1,,10.88839,-17.46161,16223,0.198,0.279,0.243,3.327,3.314,3.426,2.129,0.0,,,,,7.372,0.0279,0,0,0,230.08083959722023,-24.323402267535467,-23.92529469392391,-0.3981075736115578,36.41129469392391,191.53975994398286
J10532363-4146265,13.303,0.526,4.76,12.387,0.643,12.57,0.286,g1053237-414627,1,p,10.88991,-41.77403,12955,0.301,0.418,0.061,3.052,3.024,3.58,2.214,2.0,,,,,4.6969,0.0776,1,1,0,183.73280385760884,-23.750933513224005,-24.20419112105219,0.4532576078281849,36.77419112105219,226.38008789776842
J10532479-1017493,13.238,0.407,2.97,12.524,0.379,12.243,0.347,g1053248-101750,1,p,10.89023,-10.29711,16558,0.274,0.246,0.214,3.306,3.497,3.58,2.32,0.0,1425.0,9.0,6.0,16206.0,1.052,1.7975,0,0,0,234.83193873209473,-24.610785817899234,-24.551991371353342,-0.0587944465458925,36.79499137135334,228.55897212497672
J10535040-1143319,11.986,0.818,3.7,11.287,0.799,10.971,0.821,g1053504-114332,1,p,10.89733,-11.72558,8583,0.422,0.403,0.425,2.935,3.107,3.132,2.283,4.0,,,,,4.8848,0.0674,1,1,1,121.7274145511275,-24.455941989239413,-24.43058939719162,-0.025352592047791944,35.40158939719162,120.31447475358216
J10540199-0809059,13.697,0.153,6.0,12.745,0.322,12.546,0.265,g1054020-080906,1,,10.90056,-8.15164,16079,0.017,0.186,0.129,3.63,3.522,3.623,2.234,0.0,,,,,2.3021,0.3374,0,1,1,228.03857608849808,-24.244041602661206,-24.269813809788257,0.025772207127051416,36.81581380978825,230.76118578952892
J10540241-4624465,13.488,0.518,5.33,12.711,0.532,12.554,0.443,g1054024-462447,1,p,10.90068,-46.413,14586,0.342,0.356,0.267,3.012,3.131,3.278,2.235,0.0,,,,,4.1727,0.1792,1,1,0,206.86427457098281,-24.024427472749686,-24.27309494422506,0.24866747147537538,36.82709494422506,231.96314525773764
J10541409-1124179,11.302,0.714,3.61,10.541,0.719,10.315,0.654,g1054141-112418,1,p,10.90391,-11.40506,8553,0.317,0.322,0.257,3.416,3.565,3.728,2.321,2.0,,,,,4.6247,0.0653,1,1,1,121.30194298681037,-25.1043387867604,-24.555272505790146,-0.5490662809702549,34.87027250579015,94.20078050128592
J10541597-1031079,12.791,0.694,6.0,12.229,0.567,11.418,0.908,g1054160-103108,1,p,10.90444,-10.51881,15868,0.561,0.434,0.775,2.91,3.239,2.788,2.331,0.0,1425.0,9.0,6.0,16206.0,1.1804,1.0777,0,0,0,225.046092752801,-25.343357385625353,-24.58808385015818,-0.7552735354671718,36.00608385015818,158.93398401413947
J10542092-4717134,13.057,0.476,4.23,12.216,0.52,11.872,0.515,g1054209-471714,1,,10.90581,-47.28717,14972,0.311,0.355,0.35,3.281,3.362,3.411,2.351,1.5,,,,,,,1,1,1,212.33867536519642,-24.763145518826708,-24.653706538894248,-0.10943897993245955,36.52570653889425,201.90231928255167
J10542466-4644275,11.599,0.633,4.67,10.899,0.592,10.624,0.585,g1054247-464427,1,p,10.90685,-46.74092,4661,-0.021,-0.062,-0.069,3.475,3.679,3.755,2.237,1.0,,,,,,,1,1,1,66.10409870940292,-23.477141941277715,-24.279657213098666,0.8025152718209512,34.90365721309867,95.66023482154303
J10542998-1031239,13.716,0.48,4.88,13.004,0.467,12.689,0.437,g1054300-103124,1,,10.90833,-10.52328,15779,0.336,0.323,0.293,2.965,3.126,3.221,2.037,0.0,,,,,1.17,1.3677,0,0,0,223.7838604453269,-24.06014380746994,-23.623430325738003,-0.4367134817319389,36.312430325738006,183.01473829243665
J10543378-1032569,13.66,0.285,6.0,12.886,0.313,12.645,0.322,g1054338-103257,1,p,10.90939,-10.54922,16108,0.152,0.18,0.189,3.38,3.484,3.469,2.242,2.0,1425.0,9.0,6.0,16206.0,1.1719,1.332,0,0,0,228.44986526733794,-24.148954531291757,-24.296062885282684,0.1471083539909266,36.94106288528268,244.46268479233117
J10543810-0542123,13.135,0.5,4.31,12.326,0.583,11.985,0.555,g1054381-054212,1,p,10.91058,-5.70336,14250,0.315,0.398,0.37,3.147,3.156,3.264,2.147,1.0,,,,,2.9773,0.1726,1,1,1,202.0989930506311,-24.542820748337434,-23.984355113786368,-0.5584656345510659,35.969355113786364,156.26834862976455
J10544472-4807078,12.471,0.669,3.87,11.724,0.62,11.278,0.667,g1054447-480708,1,,10.91243,-48.11878,14039,0.477,0.428,0.475,3.136,3.362,3.35,2.261,1.0,,,,,,,1,1,1,199.10650971493405,-25.217427296798476,-24.358404439581946,-0.8590228572165302,35.636404439581945,134.0543428138576
J10545541-4236305,13.54,0.253,5.92,12.734,0.334,12.364,0.334,g1054554-423631,1,,10.91539,-42.60855,12802,0.023,0.104,0.104,3.515,3.511,3.572,2.296,2.0,,,,,3.3144,0.1575,1,1,1,181.56289887959153,-23.931135540913644,-24.473244144870062,0.542108603956418,36.83724414487006,233.04985066231194
J10545590-1016197,13.036,0.595,6.0,12.609,0.386,11.937,0.597,g1054559-101620,1,p,10.91554,-10.27217,14280,0.41,0.201,0.412,3.0,3.439,3.201,2.192,0.5,,,,,9.8111,0.0199,1,1,1,202.52446461494822,-24.595387463815566,-24.13200616344252,-0.46338130037304737,36.069006163442516,163.6067556860178
J10545681-0720497,13.676,0.169,6.0,12.962,0.154,12.569,0.255,g1054568-072050,1,,10.91578,-7.34708,15839,0.027,0.012,0.113,3.603,3.769,3.632,2.146,2.0,1439.0,6.0,2.0,15841.0,1.3292,1.0475,0,0,0,224.63480357396114,-24.18838522065007,-23.981073979349567,-0.20731124130050205,36.55007397934957,204.1807505313029
J10550437-0539459,13.058,0.673,2.67,12.136,0.679,12.018,0.464,g1055044-053946,1,,10.91789,-5.66281,11972,0.416,0.422,0.207,2.817,3.027,3.43,2.132,2.0,,,,,6.6385,0.0351,1,1,1,169.7915189334846,-24.131579967455558,-23.93513809723432,-0.19644187022123916,35.953138097234316,155.10565049780828
J10551293-0651207,13.123,0.655,4.84,12.317,0.69,12.258,0.47,g1055129-065121,1,p,10.92026,-6.85569,16409,0.515,0.55,0.33,2.851,2.954,3.326,2.278,2.0,1429.0,5.0,1.0,15910.0,1.6598,0.6348,1,1,1,232.71876329598638,-24.576157001680663,-24.414183725007604,-0.16197327667305927,36.6721837250076,215.99154201467778
J10551775-7959072,12.912,0.559,3.01,12.178,0.528,11.892,0.477,g1055178-795907,1,p,10.92161,-79.98528,13239,0.343,0.312,0.261,3.147,3.342,3.471,2.258,0.0,,,,,7.4608,0.0392,1,1,1,187.76060133314422,-24.476022337449063,-24.348561036271537,-0.12746130117752585,36.24056103627154,177.05663547035286
J10552455-0808088,13.181,0.587,1.69,12.402,0.625,12.03,0.61,g1055246-080809,1,,10.92349,-8.13583,14580,0.411,0.449,0.434,2.96,3.045,3.138,2.249,4.0,,,,,4.2989,0.1013,1,1,1,206.7791802581194,-24.547534046524568,-24.31903082634031,-0.22850322018425828,36.34903082634031,186.1256233575015
J10554964-0920252,13.624,0.178,4.36,12.852,0.283,12.606,0.161,g1055496-092025,1,p,10.93046,-9.34033,16469,0.052,0.157,0.035,3.61,3.559,3.806,2.173,0.0,,,,,3.3336,0.1492,0,0,0,233.5697064246206,-24.236082574355834,-24.069664609143256,-0.16641796521257746,36.675664609143254,216.3380554929272
J10564831-1535337,12.332,0.47,3.04,11.62,0.453,11.345,0.455,g1056483-153534,1,p,10.94675,-15.59272,8011,0.045,0.028,0.03,3.495,3.667,3.716,2.081,2.0,,,,,5.0344,0.0566,1,1,1,113.61509005814777,-23.932180085297297,-23.76780024095735,-0.16437984433994757,35.11280024095735,105.33193153845225
J10565769-1418018,10.774,0.979,4.24,10.08,0.962,9.758,1.005,g1056577-141802,1,p,10.94936,-14.30056,4954,0.351,0.334,0.377,3.08,3.246,3.247,2.231,4.0,,,,,2.5998,0.2048,1,1,1,70.25953765423344,-24.475526437863877,-24.259970406477848,-0.2155560313860292,34.01797040647784,63.620061016855956
J10570405-0628536,13.01,0.551,2.53,12.226,0.577,12.056,0.469,g1057041-062854,1,p,10.95113,-6.48158,15000,0.387,0.413,0.305,3.099,3.212,3.408,2.218,1.5,,,,,1.8423,0.5718,1,1,1,212.73578215855906,-24.583202721893194,-24.217315658799404,-0.3658870630937905,36.273315658799405,179.74761299200617
J10570566-4839409,10.788,0.856,4.8,10.121,0.811,9.797,0.817,g1057057-483941,1,p,10.95158,-48.66139,5043,0.235,0.19,0.196,3.367,3.561,3.627,2.325,1.0,,,,,,,1,1,1,71.52176996170755,-24.47519126741045,-24.56839704353736,0.09320577612690784,34.36539704353736,74.65852555403187
J10570853-0602286,12.59,0.811,5.42,11.927,0.794,11.602,0.742,g1057086-060229,1,p,10.95238,-6.04133,14131,0.622,0.605,0.553,2.742,2.893,3.043,2.205,2.5,,,,,1.969,0.4147,1,1,1,200.41128917883987,-24.907610908580445,-24.174660911120963,-0.7329499974594818,35.77666091112096,142.9987305917521
J10572962-4719121,13.235,0.378,6.0,12.384,0.442,12.33,0.308,g1057296-471912,1,p,10.95823,-47.32008,14702,0.205,0.269,0.135,3.39,3.44,3.636,2.326,1.0,,,,,,,1,1,1,208.50943128634233,-24.265628518682703,-24.571678177974164,0.30604965929146033,36.90167817797416,240.06875244610805
J10573103-1032571,12.449,0.748,6.0,11.874,0.654,11.363,0.842,g1057310-103257,1,p,10.95862,-10.54911,16618,0.625,0.531,0.719,2.94,3.208,2.941,2.355,0.0,,,,,2.4638,0.2341,0,0,0,235.68288186072897,-25.498640199778933,-24.666831076641458,-0.8318091231374751,36.02983107664146,160.68162505702037
J10573409-4743510,11.51,0.723,3.45,10.814,0.672,10.572,0.665,g1057341-474351,1,,10.95946,-47.73078,5917,0.17,0.119,0.112,3.344,3.564,3.619,2.258,3.0,,,,,,,1,1,1,83.91717486881292,-24.047254272999847,-24.348561036271537,0.3013067632716897,34.920561036271536,96.4078077169606
J10574751-4750338,10.792,0.931,4.37,10.036,0.942,9.732,0.918,g1057475-475034,1,p,10.9632,-47.84275,6006,0.385,0.396,0.372,3.22,3.338,3.451,2.38,0.0,,,,,,,1,1,1,85.17940717628704,-24.9196730659296,-24.748859437561542,-0.1708136283680588,34.48085943756154,78.73573527557295
J10575074-2000056,10.843,1.028,4.22,10.12,1.027,9.863,1.016,g1057508-200006,2,p,10.9641,-20.00164,4228,0.332,0.331,0.32,2.946,3.094,3.18,2.091,4.0,,,,,3.3144,0.1317,1,1,1,59.963125797759176,-24.02642131979173,-23.800611585325385,-0.22580973446634545,33.663611585325384,54.04086813148032
J10575639-0700430,13.692,0.41,5.35,12.976,0.431,12.675,0.356,g1057564-070043,1,p,10.96567,-7.01203,15120,0.249,0.27,0.195,3.109,3.204,3.387,2.23,0.5,,,,,1.5603,0.8381,0,0,0,214.43766841582752,-23.981505382440723,-24.256689272041044,0.2751838896003207,36.93168927204104,243.40968504322078
J10580015-1825397,11.832,1.043,3.53,11.027,1.085,11.095,0.933,g1058001-182540,1,p,10.96671,-18.42764,11605,0.773,0.815,0.663,2.57,2.659,2.863,2.139,4.0,,,,,11.4727,0.0126,1,1,1,164.5865834633385,-24.98697215057447,-23.95810603829194,-1.0288661122825289,35.05310603829194,102.47577410127599
J10580384-0615380,11.736,0.851,6.0,10.707,1.098,10.358,1.112,g1058039-061538,1,,10.96774,-6.26056,14700,0.678,0.925,0.939,3.007,2.776,2.801,2.405,0.0,,,,,1.9531,0.4795,1,1,1,208.48106651538788,-26.237333100355666,-24.830887798481626,-1.4064453018740402,35.18888779848163,109.08814572410778
J10580768-1120220,13.392,0.503,3.72,12.952,0.431,12.549,0.422,g1058077-112023,1,p,10.96881,-11.33958,16648,0.381,0.309,0.3,3.054,3.224,3.307,2.264,1.0,,,,,3.0227,0.1834,0,0,0,236.10835342504606,-24.316556762632644,-24.36824784289236,0.05169108025971525,36.91724784289236,241.79625414349556
J10582991-4649508,12.388,0.739,4.43,11.458,0.858,11.145,0.834,g1058299-464951,1,,10.97497,-46.83072,16353,0.61,0.729,0.705,3.013,2.986,3.058,2.456,2.0,,,,,2.6568,0.3956,0,0,0,231.92454970926107,-25.681733610351586,-24.998225654758595,-0.6835079555929902,36.143225654758595,169.29538950980148
J10584239-4652457,13.286,0.43,6.0,12.599,0.324,12.155,0.431,g1058424-465246,1,,10.97844,-46.8795,14704,0.257,0.151,0.258,3.262,3.588,3.459,2.456,1.0,,,,,2.0273,0.7041,1,1,1,208.53779605729682,-24.44092389682497,-24.998225654758595,0.5573017579336259,37.15322565475859,269.55359662703273
J10584963-0702427,12.666,0.501,6.0,12.122,0.415,11.686,0.473,g1058496-070243,1,p,10.98045,-7.04514,15270,0.339,0.253,0.311,3.338,3.579,3.549,2.433,1.5,1326.0,4.0,3.0,15106.0,2.0937,0.4322,1,1,1,216.56502623741312,-24.991941611896895,-24.92275956271212,-0.069182049184775,36.60875956271212,209.77412223914368
J10592172-4328237,11.456,0.801,5.36,10.667,0.812,10.451,0.758,g1059217-432824,1,,10.98936,-43.47325,5304,0.202,0.213,0.159,3.225,3.351,3.489,2.212,1.0,,,,,2.748,0.2129,1,1,1,75.22337257126648,-23.93076400359837,-24.197628852178585,0.26686484858021586,34.64862885217859,85.06007678763036
J10592920-4622197,12.815,0.434,1.29,12.012,0.46,11.78,0.443,g1059292-462220,1,p,10.99144,-46.37208,14586,0.258,0.284,0.267,3.432,3.544,3.581,2.242,1.0,,,,,2.0791,0.6036,1,1,1,206.86427457098281,-24.798427472749687,-24.296062885282684,-0.5023645874670031,36.07606288528268,164.1393000333134
